hosting_id,commodity_raw,commodity_normalized
619695112394148331,Kitchen,Kitchen
621960198566758900,Bluetooth sound system,Sound system
621960198566758900,Pool table,Pool
621960198566758900,Exterior security cameras on property,Lock
621960198566758900,Carbon monoxide alarm,Carbon monoxide alarm
621960198566758900,Dedicated workspace,Workspace
621960198566758900,Hangers,Hangers
621960198566758900,Hot water kettle,Other
621960198566758900,Indoor fireplace: gas,Heating
621960198566758900,Smoke alarm,Smoke alarm
621960198566758900,Essentials,Essentials
621960198566758900,BBQ grill,BBQ grill
621960198566758900,Crib,Crib
621960198566758900,Self check-in,Self check-in
621960198566758900,65 inch HDTV with Amazon Prime Video,TV
621960198566758900,Coffee,Coffee maker
621960198566758900,Books and reading material,Books
621960198566758900,Stainless steel oven,Oven
621960198566758900,Refrigerator,Refrigerator
621960198566758900,Fire extinguisher,Fire extinguisher
621960198566758900,Wifi,WiFi
621960198566758900,Board games,Board games
621960198566758900,Free washer – In building,Washer
621960198566758900,Central air conditioning,Air conditioning
621960198566758900,Iron,Iron
621960198566758900,Free parking on premises,Parking
621960198566758900,Private backyard – Fully fenced,Garden
621960198566758900,Free dryer – In unit,Dryer
621960198566758900,Private patio or balcony,Patio
621960198566758900,Private hot tub,Hot tub
621960198566758900,Microwave,Microwave
621960198566758900,Pets allowed,Pets allowed
621960198566758900,Kitchen,Kitchen
628163387057233327,Carbon monoxide alarm,Carbon monoxide alarm
628163387057233327,Dedicated workspace,Workspace
628163387057233327,Hangers,Hangers
628163387057233327,Backyard,Garden
628163387057233327,Room-darkening shades,Other
628163387057233327,Lockbox,Lock
628163387057233327,Smoke alarm,Smoke alarm
628163387057233327,Essentials,Essentials
628163387057233327,Coffee maker: Keurig coffee machine,Coffee maker
628163387057233327,Self check-in,Self check-in
628163387057233327,Stove,Oven
628163387057233327,Long term stays allowed,Long term stays
628163387057233327,Refrigerator,Refrigerator
628163387057233327,Fire extinguisher,Fire extinguisher
628163387057233327,Wifi,WiFi
628163387057233327,Air conditioning,Air conditioning
628163387057233327,Patio or balcony,Patio
628163387057233327,TV,TV
628163387057233327,Iron,Iron
628163387057233327,Free parking on premises,Parking
628163387057233327,Heating,Heating
628163387057233327,Dishwasher,Washer
628163387057233327,First aid kit,First aid kit
628163387057233327,Dryer,Dryer
628163387057233327,Microwave,Microwave
628163387057233327,Pets allowed,Pets allowed
628163387057233327,Kitchen,Kitchen
628824127129967353,Smoke alarm,Smoke alarm
628824127129967353,Wifi,WiFi
628824127129967353,Hotpoint oven,Oven
628824127129967353,Exterior security cameras on property,Lock
628824127129967353,Air conditioning,Air conditioning
628824127129967353,Carbon monoxide alarm,Carbon monoxide alarm
628824127129967353,Self check-in,Self check-in
628824127129967353,Noise decibel monitors on property,Other
628824127129967353,Free street parking,Parking
628824127129967353,Central heating,Heating
628824127129967353,Hotpoint refrigerator,Refrigerator
628824127129967353,Pets allowed,Pets allowed
628824127129967353,Long term stays allowed,Long term stays
628824127129967353,Kitchen,Kitchen
631035244220396236,Carbon monoxide alarm,Carbon monoxide alarm
631035244220396236,Dedicated workspace,Workspace
631035244220396236,Hangers,Hangers
631035244220396236,Backyard,Garden
631035244220396236,Room-darkening shades,Other
631035244220396236,Lockbox,Lock
631035244220396236,Smoke alarm,Smoke alarm
631035244220396236,Essentials,Essentials
631035244220396236,Coffee maker: Keurig coffee machine,Coffee maker
631035244220396236,Self check-in,Self check-in
631035244220396236,Stove,Oven
631035244220396236,Long term stays allowed,Long term stays
631035244220396236,Refrigerator,Refrigerator
631035244220396236,Fire extinguisher,Fire extinguisher
631035244220396236,Wifi,WiFi
631035244220396236,Air conditioning,Air conditioning
631035244220396236,Patio or balcony,Patio
631035244220396236,TV,TV
631035244220396236,Iron,Iron
631035244220396236,Free parking on premises,Parking
631035244220396236,Heating,Heating
631035244220396236,Dishwasher,Washer
631035244220396236,First aid kit,First aid kit
631035244220396236,Dryer,Dryer
631035244220396236,Microwave,Microwave
631035244220396236,Pets allowed,Pets allowed
631035244220396236,Kitchen,Kitchen
634108143238179968,Bluetooth sound system,Sound system
634108143238179968,Smart lock,Lock
634108143238179968,Window AC unit,Air conditioning
634108143238179968,Kitchen,Kitchen
634108143238179968,Carbon monoxide alarm,Carbon monoxide alarm
634108143238179968,Dedicated workspace,Workspace
634108143238179968,Hangers,Hangers
634108143238179968,"Coffee maker: drip coffee maker, Keurig coffee machine",Coffee maker
634108143238179968,Park view,Other
634108143238179968,Smoke alarm,Smoke alarm
634108143238179968,Essentials,Essentials
634108143238179968,Crib,Crib
634108143238179968,Self check-in,Self check-in
634108143238179968,Stove,Oven
634108143238179968,Books and reading material,Books
634108143238179968,Long term stays allowed,Long term stays
634108143238179968,Refrigerator,Refrigerator
634108143238179968,Fire extinguisher,Fire extinguisher
634108143238179968,Wifi,WiFi
634108143238179968,Board games,Board games
634108143238179968,Iron,Iron
634108143238179968,Free washer – In unit,Washer
634108143238179968,Free dryer – In unit,Dryer
634108143238179968,Radiant heating,Heating
634108143238179968,First aid kit,First aid kit
634108143238179968,Free street parking,Parking
634108143238179968,"55 inch HDTV with Roku, Hulu",TV
634108143238179968,Microwave,Microwave
634108143238179968,Pets allowed,Pets allowed
638900897313146306,TRESemmé conditioner,Other
638900897313146306,Exterior security cameras on property,Lock
638900897313146306,Carbon monoxide alarm,Carbon monoxide alarm
638900897313146306,Dedicated workspace,Workspace
638900897313146306,Hangers,Hangers
638900897313146306,"HDTV with Amazon Prime Video, Hulu, Netflix, Roku",TV
638900897313146306,Smoke alarm,Smoke alarm
638900897313146306,Essentials,Essentials
638900897313146306,Self check-in,Self check-in
638900897313146306,Stove,Oven
638900897313146306,Coffee maker: french press,Coffee maker
638900897313146306,Pack ’n play/Travel crib - available upon request,Crib
638900897313146306,Fire extinguisher,Fire extinguisher
638900897313146306,Air conditioning,Air conditioning
638900897313146306,Private backyard,Garden
638900897313146306,Paid street parking off premises,Parking
638900897313146306,Kenmore refrigerator,Refrigerator
638900897313146306,Iron,Iron
638900897313146306,Heating,Heating
638900897313146306,First aid kit,First aid kit
638900897313146306,Microwave,Microwave
638900897313146306,Hair dryer,Dryer
638900897313146306,Wifi – 36 Mbps,WiFi
638900897313146306,Kitchen,Kitchen
649973892551492641,Exterior security cameras on property,Lock
649973892551492641,Host greets you,Host greets you
649973892551492641,Carbon monoxide alarm,Carbon monoxide alarm
649973892551492641,Dedicated workspace,Workspace
649973892551492641,Hangers,Hangers
649973892551492641,Smoke alarm,Smoke alarm
649973892551492641,Essentials,Essentials
649973892551492641,Long term stays allowed,Long term stays
649973892551492641,Air conditioning,Air conditioning
649973892551492641,Fast wifi – 453 Mbps,WiFi
649973892551492641,TV,TV
649973892551492641,Iron,Iron
649973892551492641,Free parking on premises,Parking
649973892551492641,Heating,Heating
649973892551492641,Cooking basics,Other
649973892551492641,Washer,Washer
649973892551492641,Dryer,Dryer
649973892551492641,Kitchen,Kitchen
658638185191740358,Smart lock,Lock
658638185191740358,Window AC unit,Air conditioning
658638185191740358,Carbon monoxide alarm,Carbon monoxide alarm
658638185191740358,Dedicated workspace,Workspace
658638185191740358,Hangers,Hangers
658638185191740358,Hot water kettle,Other
658638185191740358,Smoke alarm,Smoke alarm
658638185191740358,Essentials,Essentials
658638185191740358,Self check-in,Self check-in
658638185191740358,Crib,Crib
658638185191740358,Long term stays allowed,Long term stays
658638185191740358,Fire extinguisher,Fire extinguisher
658638185191740358,Amana stove,Oven
658638185191740358,Wifi,WiFi
658638185191740358,Board games,Board games
658638185191740358,TV,TV
658638185191740358,Iron,Iron
658638185191740358,Frigidaire  refrigerator,Refrigerator
658638185191740358,Free parking on premises,Parking
658638185191740358,Private backyard – Fully fenced,Garden
658638185191740358,Radiant heating,Heating
658638185191740358,Dishwasher,Washer
658638185191740358,Private patio or balcony,Patio
658638185191740358,First aid kit,First aid kit
658638185191740358,Dryer,Dryer
658638185191740358,Microwave,Microwave
658638185191740358,Pets allowed,Pets allowed
658638185191740358,Kitchen,Kitchen
658638185191740358,Coffee maker: drip coffee maker,Coffee maker
662132809952482192,Window AC unit,Air conditioning
662132809952482192,Exterior security cameras on property,Lock
662132809952482192,Carbon monoxide alarm,Carbon monoxide alarm
662132809952482192,Dedicated workspace,Workspace
662132809952482192,Hangers,Hangers
662132809952482192,Hot water kettle,Other
662132809952482192,Barbecue utensils,BBQ grill
662132809952482192,Smoke alarm,Smoke alarm
662132809952482192,Essentials,Essentials
662132809952482192,Self check-in,Self check-in
662132809952482192,GE oven,Oven
662132809952482192,Coffee,Coffee maker
662132809952482192,Books and reading material,Books
662132809952482192,Long term stays allowed,Long term stays
662132809952482192,Fire extinguisher,Fire extinguisher
662132809952482192,Wifi,WiFi
662132809952482192,"40 inch TV with Amazon Prime Video, Netflix, Roku, Fire TV",TV
662132809952482192,Board games,Board games
662132809952482192,Free washer – In building,Washer
662132809952482192,Free dryer – In building,Dryer
662132809952482192,Iron,Iron
662132809952482192,Frigidaire  refrigerator,Refrigerator
662132809952482192,Free parking on premises,Parking
662132809952482192,Radiant heating,Heating
662132809952482192,Private patio or balcony,Patio
662132809952482192,First aid kit,First aid kit
662132809952482192,Exercise equipment,Gym
662132809952482192,Microwave,Microwave
662132809952482192,Kitchen,Kitchen
667644674529935702,Fast wifi – 171 Mbps,WiFi
667644674529935702,Carbon monoxide alarm,Carbon monoxide alarm
667644674529935702,Dedicated workspace,Workspace
667644674529935702,Gas stove,Oven
667644674529935702,Hangers,Hangers
667644674529935702,32 inch HDTV,TV
667644674529935702,Hot water kettle,Other
667644674529935702,Sound system,Sound system
667644674529935702,Lockbox,Lock
667644674529935702,Smoke alarm,Smoke alarm
667644674529935702,Essentials,Essentials
667644674529935702,Portable air conditioning,Air conditioning
667644674529935702,Self check-in,Self check-in
667644674529935702,Coffee,Coffee maker
667644674529935702,Books and reading material,Books
667644674529935702,Long term stays allowed,Long term stays
667644674529935702,Refrigerator,Refrigerator
667644674529935702,Fire extinguisher,Fire extinguisher
667644674529935702,Iron,Iron
667644674529935702,Heating,Heating
667644674529935702,Free street parking,Parking
667644674529935702,Microwave,Microwave
667644674529935702,Hair dryer,Dryer
667644674529935702,Kitchen,Kitchen
668608096674070882,Pool table,Pool
668608096674070882,Exterior security cameras on property,Lock
668608096674070882,Carbon monoxide alarm,Carbon monoxide alarm
668608096674070882,Dedicated workspace,Workspace
668608096674070882,Hangers,Hangers
668608096674070882,Hot water kettle,Other
668608096674070882,Indoor fireplace: gas,Heating
668608096674070882,Barbecue utensils,BBQ grill
668608096674070882,Shared backyard – Fully fenced,Garden
668608096674070882,Smoke alarm,Smoke alarm
668608096674070882,Essentials,Essentials
668608096674070882,Shared patio or balcony,Patio
668608096674070882,Crib,Crib
668608096674070882,Shared hot tub,Hot tub
668608096674070882,Self check-in,Self check-in
668608096674070882,Stove,Oven
668608096674070882,Coffee,Coffee maker
668608096674070882,Books and reading material,Books
668608096674070882,Long term stays allowed,Long term stays
668608096674070882,Refrigerator,Refrigerator
668608096674070882,Fire extinguisher,Fire extinguisher
668608096674070882,Wifi,WiFi
668608096674070882,Beach essentials,Beach access
668608096674070882,32 inch HDTV with Amazon Prime Video,TV
668608096674070882,Board games,Board games
668608096674070882,Free washer – In building,Washer
668608096674070882,Central air conditioning,Air conditioning
668608096674070882,Free dryer – In building,Dryer
668608096674070882,Iron,Iron
668608096674070882,Free parking on premises,Parking
668608096674070882,Microwave,Microwave
668608096674070882,Kitchen,Kitchen
668608486588067880,Wolf stove,Oven
668608486588067880,Pool table,Pool
668608486588067880,Exterior security cameras on property,Lock
668608486588067880,Carbon monoxide alarm,Carbon monoxide alarm
668608486588067880,Dedicated workspace,Workspace
668608486588067880,Hangers,Hangers
668608486588067880,Hot water kettle,Other
668608486588067880,Indoor fireplace: gas,Heating
668608486588067880,Barbecue utensils,BBQ grill
668608486588067880,Shared backyard – Fully fenced,Garden
668608486588067880,Smoke alarm,Smoke alarm
668608486588067880,Essentials,Essentials
668608486588067880,Shared patio or balcony,Patio
668608486588067880,Crib,Crib
668608486588067880,52 inch HDTV with Amazon Prime Video,TV
668608486588067880,Shared hot tub,Hot tub
668608486588067880,Self check-in,Self check-in
668608486588067880,Coffee,Coffee maker
668608486588067880,Books and reading material,Books
668608486588067880,Long term stays allowed,Long term stays
668608486588067880,Fire extinguisher,Fire extinguisher
668608486588067880,Refrigerator,Refrigerator
668608486588067880,Wifi,WiFi
668608486588067880,Board games,Board games
668608486588067880,Central air conditioning,Air conditioning
668608486588067880,Iron,Iron
668608486588067880,Free parking on premises,Parking
668608486588067880,Free washer – In unit,Washer
668608486588067880,Free dryer – In unit,Dryer
668608486588067880,Microwave,Microwave
668608486588067880,Kitchen,Kitchen
677623197606854496,City skyline view,Other
677623197606854496,Exterior security cameras on property,Lock
677623197606854496,Carbon monoxide alarm,Carbon monoxide alarm
677623197606854496,Dedicated workspace,Workspace
677623197606854496,Hangers,Hangers
677623197606854496,Smoke alarm,Smoke alarm
677623197606854496,Essentials,Essentials
677623197606854496,Self check-in,Self check-in
677623197606854496,Stove,Oven
677623197606854496,Books and reading material,Books
677623197606854496,Refrigerator,Refrigerator
677623197606854496,Fire extinguisher,Fire extinguisher
